request_time,begintrip_time,begintrip_latitude,begintrip_longitude,dropoff_time,dropoff_latitude,dropoff_longitude,status,currency,fare_profile,fare,distance,duration,surge_multiplier
2015-12-18 1:48:03,2015-12-18 1:48:49,46.201036,6.1600069,2015-12-18 1:58:46,46.2232811,6.2242957,completed,CHF,uberX,42.35,4.04,9.95,1.9
2015-12-18 21:42:40,2015-12-18 21:47:36,46.1966612,6.1421034,2015-12-18 21:54:32,46.198911,6.1344079,completed,CHF,uberX,9.42,0.75,6.95,1.0
2015-12-18 21:55:45,2015-12-18 22:04:16,46.2057915,6.1230355,2015-12-18 22:22:30,46.1494671,6.0874675,completed,CHF,uberX,31.09,5.59,18.2333333333,1.0
2015-12-18 22:29:58,2015-12-18 22:35:34,46.1629714,6.1112752,,46.1803499,6.1003839,rider_canceled,CHF,uberX,8.0,,,1.0
2015-12-18 23:10:54,2015-12-18 23:28:53,46.2022696,6.1461316,2015-12-18 23:39:15,46.2115867,6.1494445,completed,CHF,uberX,13.8,1.6,10.35,1.0
2015-12-18 23:54:27,2015-12-19 0:04:10,46.2014165,6.1489711,2015-12-19 0:13:34,46.2105792,6.1511789,completed,CHF,uberX,13.34,1.58,9.4,1.0
2015-12-18 2:04:05,,46.2089403,6.1804662,,46.2064163,6.1796952,rider_canceled,CHF,uberX,0.0,,,1.3
2015-12-18 2:05:39,2015-12-18 2:15:23,46.2060396,6.1838969,2015-12-18 2:26:00,46.1885154,6.1583817,completed,CHF,uberX,17.23,2.54,10.6166666667,1.0
2015-12-18 2:29:30,2015-12-18 2:33:26,46.1950412,6.1434463,2015-12-18 2:40:57,46.211422,6.1477202,completed,CHF,uberX,24.68,1.51,7.5,2.0
2015-12-18 2:41:57,2015-12-18 2:49:06,46.2034246,6.1590258,2015-12-18 2:58:25,46.2029452,6.1333385,completed,CHF,uberX,14.06,1.79,9.33333333333,1.0
2015-12-18 3:05:39,2015-12-18 3:07:32,46.2024762,6.1445641,2015-12-18 3:18:15,46.1767639,6.1225632,completed,CHF,uberX,31.57,2.9,10.7166666667,1.7
2015-12-18 3:22:38,2015-12-18 3:30:49,46.2242922,6.1030001,2015-12-18 4:01:17,46.1958731,6.1561695,completed,CHF,uberX,39.7,6.64,30.45,1.0
2015-12-18 4:05:56,2015-12-18 4:11:15,46.1965123,6.1376077,2015-12-18 4:25:12,46.2204543,6.2003409,completed,CHF,uberX,24.59,4.24,13.9333333333,1.0
2015-12-18 4:26:55,2015-12-18 4:41:29,46.2116996,6.1477187,2015-12-18 4:59:34,46.1508416,6.1234873,completed,CHF,uberX,29.59,5.19,18.0833333333,1.0
2015-12-19 0:15:46,2015-12-19 0:18:17,46.2098821,6.1481005,2015-12-19 0:27:57,46.1875309,6.1281524,completed,CHF,uberX,30.23,2.27,9.68333333333,1.9
2015-12-19 0:29:22,2015-12-19 0:33:59,46.1853738,6.1418815,2015-12-19 0:46:45,46.2149303,6.1044054,completed,CHF,uberX,21.81,3.59,12.7833333333,1.0
2015-12-19 1:13:04,,46.1941863,6.1615305,,46.1948645,6.1545912,rider_canceled,CHF,uberX,0.0,,,2.0
2015-12-19 1:21:03,2015-12-19 1:24:18,46.1931614,6.1523917,2015-12-19 1:29:28,46.2040979,6.1558051,completed,CHF,uberX,12.56,1.01,5.16666666667,1.3
2015-12-19 1:44:47,2015-12-19 1:48:17,46.1956034,6.1469916,2015-12-19 2:00:25,46.2463492,6.2124588,completed,CHF,uberX,27.07,5.0,12.1333333333,1.0
2015-12-19 1:44:47,2015-12-19 1:48:17,,,2015-12-19 2:00:25,,,fare_split,CHF,uberX,27.07,5.0,12.1333333333,1.0
2015-12-19 21:22:25,2015-12-19 21:25:30,46.1902431,6.1609619,2015-12-19 21:32:27,46.2021881,6.1460615,completed,CHF,uberX,12.85,1.71,6.95,1.0
2015-12-19 21:59:15,2015-12-19 22:04:56,46.1914758,6.1658972,2015-12-19 22:12:50,46.2047696,6.1619174,completed,CHF,uberX,11.81,1.31,7.9,1.0
2015-12-19 22:33:34,2015-12-19 22:38:09,46.199585,6.1659845,2015-12-19 22:48:16,46.2035878,6.1403331,completed,CHF,uberX,14.39,1.79,10.1166666667,1.0
2015-12-19 22:49:23,2015-12-19 22:53:08,46.2009002,6.1464347,2015-12-19 23:00:28,46.2030007,6.1581506,completed,CHF,uberX,11.2,1.2,7.35,1.0
2015-12-19 23:23:38,2015-12-19 23:29:41,46.1885134,6.168476,2015-12-19 23:42:50,46.2129343,6.1309424,completed,CHF,uberX,19.43,2.87,13.15,1.0
2015-12-19 2:19:01,2015-12-19 2:32:29,46.187543,6.1551162,2015-12-19 2:37:32,46.1979866,6.1628328,completed,CHF,uberX,10.3,1.21,5.05,1.0
2015-12-19 2:39:05,2015-12-19 2:42:13,46.2012876,6.1556534,2015-12-19 3:13:44,46.2638421,6.2151248,completed,CHF,uberX,48.18,8.78,31.5166666667,1.0
2015-12-19 2:39:05,2015-12-19 2:42:13,,,2015-12-19 3:13:44,,,fare_split,CHF,uberX,48.18,8.78,31.5166666667,1.0
2015-12-19 3:16:35,2015-12-19 3:26:16,46.2465772,6.2119311,2015-12-19 3:35:10,46.2685284,6.2166889,completed,CHF,uberX,16.81,2.61,8.91666666667,1.0
2015-12-19 3:44:47,2015-12-19 3:50:57,46.2038131,6.1510075,2015-12-19 4:02:19,46.1996075,6.2230385,completed,CHF,uberX,22.18,3.85,11.3666666667,1.0
2015-12-19 4:11:35,,46.2000731,6.1653139,,46.2019351,6.1565168,rider_canceled,CHF,uberX,0.0,,,1.0
2015-12-19 4:17:18,2015-12-19 4:22:15,46.2044453,6.1467867,2015-12-19 4:31:59,46.1892918,6.1420819,completed,CHF,uberX,14.31,1.81,9.73333333333,1.0
2015-12-19 4:33:11,,,,,,,driver_canceled,CHF,uberX,0.0,,,1.0
2015-12-19 4:42:30,2015-12-19 4:46:21,46.1959209,6.1293971,2015-12-19 5:01:17,46.1916635,6.1533765,completed,CHF,uberX,46.72,3.78,14.95,2.0
2015-12-19 5:05:12,2015-12-19 5:12:26,46.2033679,6.158976,2015-12-19 5:27:23,46.2303328,6.1083626,completed,CHF,uberX,24.34,4.06,14.9333333333,1.0
2015-12-20 0:11:45,2015-12-20 0:18:15,46.1949487,6.1626725,2015-12-20 0:25:17,46.2032735,6.1755739,completed,CHF,uberX,11.58,1.35,7.03333333333,1.0
2015-12-20 0:25:06,2015-12-20 0:27:45,46.2030368,6.1759986,,46.2058093,6.1834981,rider_canceled,CHF,uberX,8.0,,,1.0
2015-12-20 0:43:30,2015-12-20 0:47:22,46.1949691,6.1631015,2015-12-20 0:55:47,46.2104746,6.1432932,completed,CHF,uberX,25.59,1.72,8.4,1.9
2015-12-20 1:04:55,2015-12-20 1:09:15,46.1835081,6.1733555,2015-12-20 1:19:40,46.2105154,6.1512913,completed,CHF,uberX,17.75,2.71,10.4333333333,1.0
2015-12-20 1:47:56,2015-12-20 1:52:02,46.1953861,6.1405797,2015-12-20 1:57:45,46.1875545,6.1553127,completed,CHF,uberX,11.49,1.47,5.71666666667,1.0
2015-12-20 2:04:46,2015-12-20 2:08:32,46.1945124,6.1419357,2015-12-20 2:16:24,46.2070164,6.1293598,completed,CHF,uberX,18.24,1.42,7.85,1.5
2015-12-20 2:16:29,2015-12-20 2:22:30,46.2111858,6.1324696,2015-12-20 2:31:28,46.1997341,6.1483996,completed,CHF,uberX,18.62,1.61,8.96666666667,1.4
2015-12-20 2:32:04,2015-12-20 2:33:25,,,,,,driver_canceled,CHF,uberX,8.0,,,1.0
2015-12-20 3:08:26,2015-12-20 3:22:22,46.2141068,6.1036214,2015-12-20 3:28:38,46.1822676,6.1200325,completed,CHF,uberX,15.51,2.54,6.28333333333,1.0
2015-12-20 3:42:49,2015-12-20 3:48:59,46.1894389,6.1375004,2015-12-20 3:59:55,46.2116577,6.1305703,completed,CHF,uberX,16.29,2.23,10.95,1.0
2015-12-20 4:01:11,2015-12-20 4:07:18,46.2105771,6.1337682,2015-12-20 4:19:26,46.1925831,6.1761494,completed,CHF,uberX,19.07,2.89,12.1333333333,1.0
2015-12-20 4:24:22,2015-12-20 4:27:48,46.197698,6.1503577,2015-12-20 4:35:19,46.208511,6.1356109,completed,CHF,uberX,12.65,1.59,7.51666666667,1.0
2015-12-20 4:34:31,2015-12-20 4:43:16,46.2213984,6.0867354,2015-12-20 4:56:40,46.2154312,6.1496128,completed,CHF,uberX,22.53,3.72,13.3833333333,1.0
2015-12-20 5:08:27,2015-12-20 5:13:19,46.1876427,6.1416875,2015-12-20 5:22:08,46.1836519,6.1845738,completed,CHF,uberX,18.3,3.05,8.8,1.0
2015-12-20 5:27:29,2015-12-20 5:36:46,46.1921493,6.1719515,2015-12-20 5:55:21,46.2591801,6.2311808,completed,CHF,uberX,34.65,6.56,18.6,1.0
2015-12-22 10:07:38,2015-12-22 10:21:00,46.1860793,6.1029057,2015-12-22 10:37:49,46.204037,6.1428361,completed,CHF,uberX,21.21,2.96,16.8166666667,1.0
2015-12-22 11:44:14,2015-12-22 11:51:01,46.2542099,6.21688,2015-12-22 12:23:49,46.2301331,6.1080374,completed,CHF,uberX,52.8,10.08,32.8,1.0
2015-12-22 13:11:48,2015-12-22 13:20:11,46.2329557,6.1969662,2015-12-22 13:39:17,46.2330748,6.1969716,completed,CHF,uberX,20.61,2.53,19.1,1.0
2015-12-22 13:42:06,2015-12-22 13:54:48,46.2765742,6.2212471,2015-12-22 14:12:06,46.2160068,6.1901321,completed,CHF,uberX,31.04,5.69,17.2833333333,1.0
2015-12-22 19:29:40,2015-12-22 19:35:14,46.1964761,6.1391669,2015-12-22 19:53:36,46.1999783,6.1821184,completed,CHF,uberX,21.88,2.98,18.35,1.0
2015-12-22 20:00:53,2015-12-22 20:05:41,46.1928586,6.1627085,2015-12-22 20:18:40,46.2263279,6.1861949,completed,CHF,uberX,20.4,3.17,12.9833333333,1.0
2015-12-22 20:24:39,2015-12-22 20:29:13,46.2053695,6.1646653,2015-12-22 20:37:06,46.2396094,6.1980291,completed,CHF,uberX,23.58,3.1,7.88333333333,1.3
2015-12-22 20:49:20,2015-12-22 20:51:57,46.1942967,6.161748,2015-12-22 20:59:37,46.2013518,6.1381859,completed,CHF,uberX,12.17,1.44,7.66666666667,1.0
2015-12-22 21:31:18,2015-12-22 21:35:12,46.1973322,6.1641312,2015-12-22 21:47:28,46.2044335,6.1239822,completed,CHF,uberX,18.35,2.67,12.25,1.0
2015-12-22 21:52:28,2015-12-22 21:57:32,46.2091717,6.1215164,2015-12-22 22:02:51,46.2155606,6.1316503,completed,CHF,uberX,9.37,0.91,5.33333333333,1.0
2015-12-22 22:04:34,2015-12-22 22:13:48,46.2194315,6.1168108,2015-12-22 22:23:38,46.2078706,6.1460269,completed,CHF,uberX,15.18,2.05,9.83333333333,1.0
2015-12-22 22:31:58,,46.2079853,6.1448011,,46.2079821,6.1448016,rider_canceled,CHF,uberX,0.0,,,1.0
2015-12-22 22:35:58,2015-12-22 22:36:17,46.2109761,6.1442037,2015-12-22 22:51:20,46.3045146,6.1698592,completed,CHF,uberX,34.49,6.91,15.05,1.0
2015-12-22 7:59:10,2015-12-22 8:05:13,46.1930502,6.1715093,2015-12-22 8:26:30,46.2301371,6.1080979,completed,CHF,uberX,35.24,6.42,21.2666666667,1.0
2015-12-22 8:50:25,,46.210835,6.1355355,,46.2106696,6.1360482,rider_canceled,CHF,uberX,0.0,,,1.0
2015-12-22 9:15:58,2015-12-22 9:27:52,46.2369349,6.2000691,2015-12-22 9:57:38,46.2307128,6.108984,completed,CHF,uberX,46.2,8.56,29.7666666667,1.0
2015-12-23 22:55:02,2015-12-23 22:59:07,46.194513,6.1319472,2015-12-23 23:09:15,46.2113971,6.1481144,completed,CHF,uberX,15.67,2.15,10.15,1.0
2015-12-23 23:16:07,2015-12-23 23:18:30,46.2023521,6.1580949,2015-12-23 23:29:28,46.2006003,6.1399111,completed,CHF,uberX,13.8,1.53,10.9666666667,1.0
2015-12-23 23:50:34,2015-12-23 23:54:22,46.1922033,6.1673573,2015-12-24 0:02:34,46.2049376,6.1616022,completed,CHF,uberX,12.27,1.41,8.18333333333,1.0
2015-12-24 0:20:20,2015-12-24 0:27:55,46.2004582,6.1623838,2015-12-24 0:40:36,46.1736696,6.1629877,completed,CHF,uberX,30.17,3.12,12.7,1.5
2015-12-24 0:49:17,,46.1927305,6.1633602,,46.193055,6.1625258,rider_canceled,CHF,uberX,0.0,,,1.0
2015-12-24 0:49:57,2015-12-24 0:55:39,46.2045599,6.1627021,2015-12-24 1:07:42,46.1874964,6.1281236,completed,CHF,uberX,17.56,2.47,12.05,1.0
2015-12-24 1:07:54,2015-12-24 1:13:40,,,,,,driver_canceled,CHF,uberX,8.0,,,2.0
2015-12-24 1:29:49,2015-12-24 1:37:03,46.199659,6.1492241,2015-12-24 1:48:49,46.1750226,6.1179121,completed,CHF,uberX,25.7,3.13,11.75,1.3
2015-12-24 2:01:29,2015-12-24 2:08:06,46.1875226,6.1281786,2015-12-24 2:17:13,46.1768137,6.1085752,completed,CHF,uberX,14.63,1.97,9.11666666667,1.0
2015-12-24 2:29:57,2015-12-24 2:37:25,46.2029227,6.1223288,2015-12-24 2:45:48,46.1983144,6.1429027,completed,CHF,uberX,26.64,1.69,8.38333333333,2.0
2015-12-24 2:51:39,2015-12-24 2:56:03,46.1875055,6.1280796,2015-12-24 3:17:23,46.1741426,6.0195835,completed,CHF,uberX,40.14,7.8,21.35,1.0
2015-12-24 4:04:22,2015-12-24 4:14:44,46.1675948,6.1232465,2015-12-24 4:27:42,46.2303425,6.1084029,completed,CHF,uberX,34.96,7.28,12.95,1.0
2015-12-24 4:27:36,,46.2289714,6.1062633,,46.2274666,6.1036428,rider_canceled,CHF,uberX,0.0,,,1.0
2015-12-24 4:33:33,2015-12-24 4:37:45,46.2111776,6.1113474,2015-12-24 4:43:57,46.2298109,6.1074892,completed,CHF,uberX,14.97,2.4,6.2,1.0
2015-12-24 4:49:49,2015-12-24 4:59:49,46.1872671,6.1278895,2015-12-24 5:04:18,46.1760523,6.1226393,completed,CHF,uberX,11.82,1.7,4.46666666667,1.0
2015-12-24 5:10:01,2015-12-24 5:16:22,46.1875966,6.111749,2015-12-24 5:24:48,46.1960827,6.1478008,completed,CHF,uberX,15.95,2.42,8.41666666667,1.0
2015-12-24 5:27:03,,46.1986519,6.1421892,,46.2003835,6.1418739,rider_canceled,CHF,uberX,0.0,,,1.3
2015-12-24 5:33:46,2015-12-24 5:41:23,46.1978254,6.1630964,2015-12-24 6:00:10,46.230402,6.1085116,completed,CHF,uberX,28.46,4.78,18.8,1.0
2015-12-24 6:50:05,2015-12-24 6:52:30,46.1879422,6.1131071,2015-12-24 7:03:08,46.2019658,6.1499469,completed,CHF,uberX,18.73,2.96,10.6333333333,1.0
2015-12-25 20:10:54,2015-12-25 20:21:28,46.1695722,6.1131688,2015-12-25 20:39:06,46.2022602,6.159144,completed,CHF,uberX,25.41,4.06,17.6166666667,1.0
2015-12-25 22:23:41,2015-12-25 22:32:28,46.2091653,6.2005401,2015-12-25 22:50:03,46.2052723,6.1355477,completed,CHF,uberX,24.78,3.88,17.5833333333,1.0
2015-12-25 23:02:30,2015-12-25 23:06:01,46.1879955,6.1526397,2015-12-25 23:13:32,46.2013762,6.1490349,completed,CHF,uberX,11.83,1.36,7.51666666667,1.0
2015-12-25 23:26:54,2015-12-25 23:45:21,46.1993336,6.2060029,2015-12-25 23:59:30,46.2116635,6.1469327,completed,CHF,uberX,22.41,3.61,14.1333333333,1.0
2015-12-25 2:17:44,2015-12-25 2:25:51,46.1858061,6.1145055,2015-12-25 2:40:57,46.2165427,6.1818439,completed,CHF,uberX,25.86,4.47,15.1166666667,1.0
2015-12-25 3:03:55,2015-12-25 3:08:28,46.2164548,6.1183334,2015-12-25 3:15:49,46.2355813,6.0833104,completed,CHF,uberX,15.57,2.44,7.36666666667,1.0
2015-12-25 4:32:38,2015-12-25 4:40:11,46.1854143,6.129837,2015-12-25 4:54:12,46.2156695,6.1396776,completed,CHF,uberX,21.95,3.49,14.0,1.0
2015-12-25 5:01:51,2015-12-25 5:06:05,46.2125791,6.1377996,2015-12-25 5:13:58,46.2092481,6.1446006,completed,CHF,uberX,12.51,1.51,7.86666666667,1.0
2015-12-25 5:19:17,2015-12-25 5:23:21,46.2037984,6.1365108,2015-12-25 5:31:59,46.1853465,6.1364728,completed,CHF,uberX,13.74,1.78,8.63333333333,1.0
2015-12-25 5:39:42,2015-12-25 5:41:35,46.2032845,6.1361557,2015-12-25 5:50:15,46.1845201,6.1445026,completed,CHF,uberX,15.93,2.39,8.68333333333,1.0
2015-12-25 5:49:33,2015-12-25 5:53:08,46.186761,6.1373465,2015-12-25 6:00:40,46.207913,6.1412124,completed,CHF,uberX,12.92,1.67,7.53333333333,1.0
2015-12-25 6:09:26,2015-12-25 6:11:55,46.2038129,6.1364877,2015-12-25 6:18:28,46.1867097,6.1279781,completed,CHF,uberX,11.72,1.44,6.53333333333,1.0
2015-12-26 1:44:39,2015-12-26 1:47:31,46.194619,6.1421215,2015-12-26 1:55:52,46.2093145,6.1270365,completed,CHF,uberX,19.62,1.62,8.33333333333,1.5
2015-12-26 23:27:57,2015-12-26 23:38:52,46.2296793,6.1189697,2015-12-27 0:01:54,46.1830936,6.2056907,completed,CHF,uberX,37.91,6.98,23.05,1.0
2015-12-27 0:53:41,2015-12-27 0:53:46,46.2233123,6.1094322,,46.2236896,6.1089389,rider_canceled,CHF,uberX,0.0,,,1.0
2015-12-27 0:55:18,,46.2266516,6.1045014,,46.2265494,6.1045478,rider_canceled,CHF,uberX,0.0,,,1.0
2015-12-27 1:52:23,2015-12-27 1:53:54,46.2026809,6.1400073,2015-12-27 1:59:13,46.1872828,6.1394289,completed,CHF,uberX,10.74,1.31,5.3,1.0
2015-12-27 2:01:41,2015-12-27 2:05:13,46.1964011,6.1294791,2015-12-27 2:14:57,46.2072734,6.1216498,completed,CHF,uberX,13.59,1.61,9.73333333333,1.0
2015-12-27 2:15:49,2015-12-27 2:20:35,,,,,,driver_canceled,CHF,uberX,8.0,,,1.0
2015-12-27 2:47:40,,46.1879067,6.1290956,,46.1885203,6.1282228,rider_canceled,CHF,uberX,0.0,,,1.0
2015-12-27 2:53:54,2015-12-27 2:55:07,46.196866,6.1299609,2015-12-27 3:08:49,46.1724319,6.1825958,completed,CHF,uberX,27.62,5.13,13.6833333333,1.0
2015-12-27 3:21:09,2015-12-27 3:27:04,46.2037905,6.1516694,,46.2046697,6.1454373,rider_canceled,CHF,uberX,8.0,,,1.0
2015-12-27 4:10:03,,46.209037,6.1500302,,46.2081302,6.1454483,rider_canceled,CHF,uberX,0.0,,,1.0
2015-12-27 4:12:49,2015-12-27 4:18:35,46.2046806,6.1469231,2015-12-27 4:27:36,46.1898548,6.1590431,completed,CHF,uberX,13.61,1.7,9.01666666667,1.0
2015-12-27 4:35:54,2015-12-27 4:37:42,46.2014461,6.1377076,2015-12-27 4:44:54,46.1953916,6.1630469,completed,CHF,uberX,12.9,1.7,7.2,1.0
2015-12-27 4:45:19,2015-12-27 4:53:56,46.1715768,6.160538,2015-12-27 5:16:26,46.2301374,6.1081144,completed,CHF,uberX,42.04,8.21,22.4833333333,1.0
2015-12-27 5:31:24,2015-12-27 5:42:16,46.2109417,6.1354875,2015-12-27 5:49:55,46.2314475,6.1094664,completed,CHF,uberX,24.27,2.58,7.65,1.5
2015-12-28 10:02:16,2015-12-28 10:06:20,46.1936083,6.1642772,2015-12-28 10:14:02,46.2031893,6.1609893,completed,CHF,uberX,10.81,1.06,7.68333333333,1.0
2015-12-28 10:17:37,2015-12-28 10:21:33,46.2047171,6.175318,2015-12-28 10:28:54,46.1937448,6.1609312,completed,CHF,uberX,13.55,1.87,7.35,1.0
2015-12-28 10:33:32,2015-12-28 10:45:32,46.1962235,6.1744817,2015-12-28 11:04:21,46.2202596,6.1137982,completed,CHF,uberX,26.74,4.3,18.8,1.0
2015-12-28 11:56:48,2015-12-28 11:59:35,46.1938157,6.1607253,2015-12-28 12:06:25,46.2028784,6.1464321,completed,CHF,uberX,11.55,1.36,6.83333333333,1.0
2015-12-28 12:17:59,2015-12-28 12:25:43,46.2160803,6.1900685,2015-12-28 12:39:22,46.2106921,6.1434702,completed,CHF,uberX,20.44,3.1,13.65,1.0
2015-12-28 12:55:06,2015-12-28 13:03:21,46.1878016,6.1526663,2015-12-28 13:10:59,46.2041284,6.1474541,completed,CHF,uberX,12.77,1.61,7.65,1.0
2015-12-28 13:25:17,2015-12-28 13:28:44,46.192295,6.1531648,2015-12-28 13:45:21,46.1491082,6.0968716,completed,CHF,uberX,30.49,5.6,16.6333333333,1.0
2015-12-28 18:11:21,2015-12-28 18:14:20,46.2012985,6.1534343,2015-12-28 18:19:31,46.1928371,6.1712242,completed,CHF,uberX,10.53,1.26,5.2,1.0
2015-12-28 19:03:44,2015-12-28 19:08:48,46.2111431,6.1286881,2015-12-28 19:19:38,46.2307996,6.1091747,completed,CHF,uberX,19.51,3.16,10.8333333333,1.0
2015-12-28 9:31:43,,46.1864346,6.1073401,,46.1865402,6.1074498,rider_canceled,CHF,uberX,0.0,,,1.0
2015-12-29 10:18:31,2015-12-29 10:24:13,46.2140465,6.1816905,2015-12-29 10:31:33,46.2023233,6.154882,completed,CHF,uberX,14.16,2.04,7.35,1.0
2015-12-29 11:07:16,2015-12-29 11:13:29,46.216697,6.1820257,2015-12-29 11:29:04,46.1782652,6.1336983,completed,CHF,uberX,26.26,4.53,15.6,1.0
2015-12-29 12:23:14,2015-12-29 12:29:23,46.1930952,6.1714965,2015-12-29 12:35:17,46.2023603,6.148842,completed,CHF,uberX,16.83,1.37,5.88333333333,1.5
2015-12-30 10:21:03,2015-12-30 10:27:59,46.2180435,6.1891876,2015-12-30 10:40:59,46.2106554,6.1433836,completed,CHF,uberX,19.92,3.03,13.0,1.0
2015-12-30 11:10:04,2015-12-30 11:15:21,46.2428016,6.1517956,2015-12-30 11:25:10,46.2289209,6.120488,completed,CHF,uberX,18.31,2.93,9.81666666667,1.0
2015-12-30 11:43:36,2015-12-30 11:49:31,46.2455311,6.2060121,2015-12-30 11:59:12,46.2015735,6.1530405,completed,CHF,uberX,22.32,4.08,9.68333333333,1.0
2015-12-30 11:59:32,2015-12-30 12:02:11,46.2015825,6.1530207,2015-12-30 12:06:03,46.2064437,6.1630701,completed,CHF,uberX,8.03,0.7,3.86666666667,1.0
2015-12-30 12:16:44,2015-12-30 12:18:38,46.1948158,6.1653056,2015-12-30 12:21:43,46.1888419,6.1525918,completed,CHF,uberX,8.92,1.04,3.08333333333,1.0
2015-12-30 13:48:25,2015-12-30 13:53:14,46.1891977,6.1312943,2015-12-30 14:03:03,46.1914967,6.1625329,completed,CHF,uberX,16.11,2.31,9.8,1.0
2015-12-30 15:33:01,,46.2088545,6.1496104,,46.208369,6.1492849,rider_canceled,CHF,uberX,0.0,,,1.0
2015-12-30 15:37:00,2015-12-30 15:41:24,46.2103929,6.143266,2015-12-30 15:47:29,46.2038758,6.133379,completed,CHF,uberX,8.91,0.7,6.06666666667,1.0
2015-12-30 15:47:07,2015-12-30 15:53:59,46.2042244,6.1432652,2015-12-30 16:03:20,46.2155647,6.1491821,completed,CHF,uberX,11.52,1.07,9.35,1.0
2015-12-30 16:13:43,2015-12-30 16:17:35,46.2024332,6.1480668,2015-12-30 16:25:52,46.1964319,6.1425936,completed,CHF,uberX,11.53,1.19,8.26666666667,1.0
2015-12-30 16:48:27,2015-12-30 16:59:25,46.151488,6.0900351,2015-12-30 17:12:20,46.230816,6.1091259,completed,CHF,uberX,35.41,7.41,12.9166666667,1.0
2015-12-30 5:35:26,2015-12-30 5:52:39,46.1638445,6.1237405,2015-12-30 6:08:28,46.2306848,6.1089497,completed,CHF,uberX,31.24,5.91,15.8333333333,1.0
2015-12-30 7:09:21,2015-12-30 7:18:10,46.1727497,6.1261263,2015-12-30 7:39:25,46.2300914,6.1081067,completed,CHF,uberX,37.54,7.07,21.25,1.0
2015-12-30 8:13:11,2015-12-30 8:17:12,46.2100165,6.1427897,2015-12-30 8:24:27,46.1993651,6.1673065,completed,CHF,uberX,12.59,1.61,7.25,1.0
2015-12-30 9:39:36,2015-12-30 9:47:31,46.230034,6.107971,2015-12-30 9:56:24,46.2137539,6.1291933,completed,CHF,uberX,15.68,2.3,8.88333333333,1.0
2015-12-31 19:11:24,2015-12-31 19:20:03,46.1875917,6.1545036,2015-12-31 19:29:14,46.20348,6.1738328,completed,CHF,uberX,13.93,1.77,9.18333333333,1.0
2015-12-31 19:29:24,2015-12-31 19:37:50,46.1910003,6.1544192,2015-12-31 19:45:04,46.1868019,6.1378377,completed,CHF,uberX,11.72,1.36,7.25,1.0
2015-12-31 19:56:09,2015-12-31 20:03:55,46.1999595,6.1626499,2015-12-31 20:17:47,46.1965356,6.1482333,completed,CHF,uberX,14.6,1.43,13.8833333333,1.0
2015-12-31 20:23:59,2015-12-31 20:33:34,46.2007779,6.1672314,2015-12-31 20:50:50,46.2001339,6.1486261,completed,CHF,uberX,20.13,2.61,17.2666666667,1.0
2015-12-31 20:53:31,2015-12-31 21:01:13,46.2018349,6.1537865,2015-12-31 21:15:48,46.2658373,6.2159174,completed,CHF,uberX,29.62,5.59,14.6,1.0
2015-12-31 23:15:15,2015-12-31 23:28:41,46.2206096,6.1138587,2015-12-31 23:36:57,46.2099431,6.1177889,completed,CHF,uberX,14.62,2.06,8.26666666667,1.0
2016-01-01 0:29:07,2016-01-01 0:37:01,46.1896356,6.1530343,2016-01-01 0:45:34,46.1986637,6.1373997,completed,CHF,uberX,12.32,1.39,8.53333333333,1.0
2016-01-01 0:49:50,2016-01-01 1:00:34,46.1691129,6.1577398,2016-01-01 1:06:21,46.1738881,6.1416211,completed,CHF,uberX,12.12,1.64,5.78333333333,1.0
2016-01-01 1:22:25,2016-01-01 1:38:46,46.1917753,6.1551969,2016-01-01 1:47:24,46.2041928,6.1470757,completed,CHF,uberX,14.58,2.02,8.61666666667,1.0
